,tweet_id,sentiment,tweet
279,1.24E+18,0,  they are more dangerous than corona virus corona virus took toll of only 4 lives in a period of 1 month but they kille 
280,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
281,1.24E+18,1,  just in madhya pradesh records it s first covid 19 cases as 4 test positive in mp s jabalpur 3 cases are from the sa 
282,1.24E+18,0,  no using fingers to press lift button instead use toothpick to protect against corona 
283,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
284,1.24E+18,0,the way behaved in the current situation of coronavirus she must be called as corona doll not the baby doll kanikakapoor jantacurfewchallenge coronastopkarona coronavirusupdate coronavirusoutbreakindia coronaviruspandemic covid covid 19 
285,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
286,1.24E+18,0,spo s cancelled movies postponed now tv shows are going on a hiatus corona has already ruined 2020
287,1.24E+18,0,  cm uddhav thackeray spoke about measures that maharashtra is taking to fight corona and that the nation must take collect 
288,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
289,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
290,1.24E+18,1,do not follow blindly any info read it understand it act if it is related to your stake holders any info forwarding without understanding it you are creating more turmoil act responsibly corona coronafighters 
291,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
292,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
293,1.24E+18,1,  coronaupdate 2 more corona testing centers approved for tamilnadu by coimbatore med col hospital amp rgg 
294,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
295,1.24E+18,1,  so modi is running a campaign with panna pramukhs on social media while we have no answers on how kanika k got special handlin 
296,1.24E+18,1,  someone has rightly said doctors are living god i appreciate the invaluable service given by our doctors in this ho 
297,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
298,1.24E+18,1,as many as ten persons are dying of covid2019 every 10 minutes in iran where death toll has already crossed 1 000 isn t it immoral and inhuman for western powers to continue economic sanctions against iran 
299,1.24E+18,0,  indeed so hats off to the policemen who are doing their duty even when faced with grave risk coronavirusoutbreakindia
300,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
301,1.24E+18,1,  maybe he also met cousin jyotiraditya to congratulate him jyotiraditya met top guys in bjp to seal the deal that s why p 
302,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
303,1.24E+18,0,  watch coronavirus is a ploy by amit shah and kejriwal to remove us claims shaheen bagh protestor 
304,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people coronavirusupdate 
305,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
306,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
307,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
308,1.24E+18,0,  indian secularism is as dangerous as chinese corona we have to defeat both at whatever cost we can defeat corona b 
309,1.24E+18,1,you don like the pm or his speech think you are sma er and continue spewing venom in these times too feel free to drink the corona soup but do that in isolation too and spare the others and deal with your mental blocks with therapy on skype narendramodi pmo rocks
310,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
311,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
312,1.24E+18,1, well done ishaan you ready to fight against corona
313,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
314,1.24E+18,1, corona patients who were successfully cured tested positive again after watching dhinchak pooja new song via 
315,1.24E+18,1,  india s corona positive count reaches 252 after 5 more samples detected positive in kerala s ernakulam 
316,1.24E+18,0,  corona virus is just an excuse spread by amit shah to drive us away a sherni of shaheenbagh sense 1 
317,1.24E+18,0, working carefully with pa ner hotels its a time when u can show ur heroism u guys may beat this corona 
318,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
319,1.24E+18,0,harsh reality coronavirusupdate coronavirusoutbreakindia coronastopkarona 
320,1.24E+18,0,  appeal from prof d p singh chairman university grants commission to combat corona virus to view video click here ht 
321,1.24E+18,1,  impo ant s delhi govt to pay the salaries of the contract workers daily wage labourers and guest t 
322,1.24E+18,1,  corona sta s hitting bollywood singer kanikakapoor tests positive for covid19 she returned from uk last sunday 
323,1.24E+18,0,  criminal negligence by kanikakapoor to not self isolate after return from abroad and host and attend pa ies instead clearly e 
324,1.24E+18,0,  death rate from corona virus in different countries 8 3 4 6 4 4 3 4 3 1 1 4 1 3 
325,1.24E+18,1, is testing for corona at chiplun railway station is available tomorrow i am traveling from clt to chi by 22476 cbe hsr ac express
326,1.24E+18,0,we are not interested in getting touch with them but this corona is spreading fromthe places where they come through so you have to isolate them is this possible in our country with the so called secularism 
327,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
328,1.24E+18,0,  not sure how to react to the jokers in the ji government this is the seriousness with which amp his gov 
329,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
330,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
331,1.24E+18,1,  right now 87 million americans are uninsured or underinsured our profit driven health care system is a danger to our p 
332,1.24E+18,0,  types of corona covid 19 corona can be dealt with patience corona stupidity dangerous to deal unfo unately we are 
333,1.24E+18,0, please request all the profit making corporates and big earners to donate at least 25 of their previous year s proffit for corona cure mission thru an ammended csr rules corporate social responsibility because
334,1.24E+18,0, someone told corona about sunday 5 00 p m thali bajao challenge 
335,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
